distanceNew,timeNew
19.041642284162823,0.01
19.041642204918336,0.02
19.04164202345243,0.03
19.041641745626706,0.04
19.041641374111087,0.05
19.041641858899332,0.06
19.04065422205295,0.07
19.04060833911865,0.08
19.039649840612878,0.09
19.03875432070513,0.1
19.038010356598686,0.11
19.03741640057091,0.12
19.03693456520531,0.13
19.03646365650916,0.14
19.036038034574478,0.15
19.035639984722412,0.16
19.03525460655698,0.17
19.03487194016503,0.18
19.034485962796772,0.19
19.034095231064054,0.2
19.033697719756812,0.21
19.03329515743239,0.22
19.032888568087678,0.23
19.032473951026283,0.24
19.032051955203602,0.25
19.031622114480896,0.26
19.031186532840604,0.27
19.03074937978624,0.28
19.030318760280096,0.29
19.0297885601092,0.3
19.02901696718777,0.31
19.027895028829533,0.32
19.026366519498566,0.33
19.024414567831702,0.34
19.022041661695205,0.35000000000000003
19.0192544211445,0.36
19.016064546782697,0.37
19.012477326447236,0.38
19.008498227694417,0.39
19.004127107820278,0.4
18.999360808075977,0.41000000000000003
18.99422381672298,0.42
18.988689282692114,0.43
18.982751994511226,0.44
18.976408057480086,0.45
18.969657250842452,0.46
18.962498205604074,0.47000000000000003
18.954933048319187,0.48
18.946960617691268,0.49
18.93858117655944,0.5
18.92979548079334,0.51
18.920601930482665,0.52
18.911001403807706,0.53
18.900994411848448,0.54
18.890580211714294,0.55
18.879760657904946,0.56
18.86853545745849,0.5700000000000001
18.856906047375467,0.58
18.84487200708779,0.59
18.832433984848773,0.6
18.819593783554016,0.61
18.80635064050926,0.62
18.79270697802734,0.63
18.778663328935107,0.64
18.764220209188103,0.65
18.74937797379127,0.66
18.734136967725604,0.67
18.71849951226203,0.68
18.702466140725576,0.6900000000000001
18.686058655780453,0.7000000000000001
18.669392435879946,0.71
18.65258590557203,0.72
18.635722774298518,0.73
18.618850140313526,0.74
18.601990626354898,0.75
18.585148614930304,0.76
18.56832065137815,0.77
18.551499292677057,0.78
18.534683991535637,0.79
18.51787303493861,0.8
18.501060233169817,0.81
18.484252568534206,0.8200000000000001
18.46744678557863,0.8300000000000001
18.450649723060916,0.84
18.433858702545177,0.85
18.417078371411815,0.86
18.400309114879715,0.87
18.38355277864621,0.88
18.366808872171095,0.89
18.350078462208124,0.9
18.333358514401283,0.91
18.31665097474646,0.92
18.299956037190675,0.93
18.283276143711973,0.9400000000000001
18.266607412808217,0.9500000000000001
18.24994954285074,0.96
18.23330212253778,0.97
18.216662744472604,0.98
18.20003082628639,0.99
18.18340639285039,1.0
18.16678437859747,1.01
18.150167456641608,1.02
18.13355123601322,1.03
18.116937099590945,1.04
18.100324407070467,1.05
18.08371042796984,1.06
18.067094186301926,1.07
18.050476198961878,1.08
18.033855574681343,1.09
18.01723308406543,1.1
18.000609910255566,1.11
17.98398305904688,1.12
17.96735531083322,1.1300000000000001
17.950721977514963,1.1400000000000001
17.934086090015267,1.1500000000000001
17.917444448691292,1.16
17.90079861212297,1.17
17.88414666690041,1.18
17.86749249295578,1.19
17.850832334162188,1.2
17.834168138996034,1.21
17.81750177536156,1.22
17.80083323699695,1.23
17.784160749194147,1.24
17.767484263085592,1.25
17.750807864403193,1.26
17.734128139067828,1.27
17.717449251031397,1.28
17.70076774205823,1.29
17.684085891169136,1.3
17.667404096150346,1.31
17.65072277495491,1.32
17.63404236036073,1.33
17.617361423840237,1.34
17.60068211626276,1.35
17.584004016528336,1.36
17.56732691681056,1.37
17.550647145837228,1.3800000000000001
17.533970757070517,1.3900000000000001
17.517292437070058,1.4000000000000001
17.500616364298985,1.41
17.483940909965554,1.42
17.467263921266035,1.43
17.450590842938862,1.44
17.433921996097382,1.45
17.41725348680352,1.46
17.400587060220925,1.47
17.38392260543974,1.48
17.367260065082014,1.49
17.350597530225023,1.5
17.333934968282296,1.51
17.317274217520506,1.52
17.300613958042614,1.53
17.28395354309515,1.54
17.267292539595758,1.55
17.250631115391045,1.56
17.233971423776058,1.57
17.217309804656608,1.58
17.20065013864159,1.59
17.183986725105303,1.6
17.167323380463753,1.61
17.15066010940678,1.62
17.13399680972393,1.6300000000000001
17.117329568481498,1.6400000000000001
17.100664010873288,1.6500000000000001
17.083996238755297,1.6600000000000001
17.067328076136562,1.67
17.050659148117546,1.68
17.03399242182173,1.69
17.017324128518812,1.7
17.000657852964256,1.71
16.983991460378952,1.72
16.96732669991892,1.73
16.9506615917314,1.74
16.933994195856727,1.75
16.91732833947868,1.76
16.90066216046264,1.77
16.883995738207375,1.78
16.867327172735102,1.79
16.85066019886308,1.8
16.833994903007426,1.81
16.81732767087523,1.82
16.800660648258244,1.83
16.783995964760976,1.84
16.767330020614295,1.85
16.75066683605517,1.86
16.73400281267746,1.87
16.717341163181842,1.8800000000000001
16.700679232353636,1.8900000000000001
16.68401469483831,1.9000000000000001
16.667351315512104,1.9100000000000001
16.65068738610552,1.92
16.63402129153848,1.93
16.617357114560644,1.94
16.600691259119436,1.95
16.5840257704157,1.96
16.567360728375046,1.97
16.55069427386825,1.98
16.534028795725597,1.99
16.517364610738152,2.0
16.50069954393628,2.0100000000000002
16.484035657965816,2.02
16.467371260657007,2.0300000000000002
16.4507065244676,2.04
16.434041554427147,2.05
16.417376377041148,2.06
16.400709040439285,2.07
16.384041352095707,2.08
16.367373278816554,2.09
16.350702898631127,2.1
16.334032120744677,2.11
16.317360939715883,2.12
16.30068694126214,2.13
16.284013892950952,2.14
16.267345802620262,2.15
16.250678598667147,2.16
16.234011996366764,2.17
16.217347725793697,2.18
16.200681884143073,2.19
16.18401826844143,2.2
16.167353062248647,2.21
16.15068816426318,2.22
16.134023565786485,2.23
16.117359241308932,2.24
16.100695168723544,2.25
16.08402942691269,2.2600000000000002
16.067365822152407,2.27
16.05070053993452,2.2800000000000002
16.03403741261227,2.29
16.017372659187934,2.3000000000000003
16.0007101338877,2.31
15.984046139395454,2.32
15.96738425974147,2.33
15.950722558756555,2.34
15.934061036540212,2.35
15.917399633590616,2.36
15.900738221221884,2.37
15.884078565921682,2.38
15.86741672210519,2.39
15.850756402802991,2.4
15.834093710711183,2.41
15.817432395222982,2.42
15.800770501056396,2.43
15.784106089013397,2.44
15.767442959812888,2.45
15.750779201747687,2.46
15.73411491202149,2.47
15.71745019502289,2.48
15.70078513964443,2.49
15.6841179204377,2.5
15.667452419956216,2.5100000000000002
15.65078488106487,2.52
15.634119176603122,2.5300000000000002
15.617451554220018,2.54
15.60078353886456,2.5500000000000003
15.584116780049017,2.56
15.567453536385646,2.57
15.550789960447004,2.58
15.534129796069486,2.59
15.517469204766158,2.6
15.500811915679076,2.61
15.484152657579896,2.62
15.467494940445496,2.63
15.45083639300671,2.64
15.434178681248715,2.65
15.417519882066152,2.66
15.400858131503771,2.67
15.384197287788613,2.68
15.36753358621471,2.69
15.350868983573449,2.7
15.334203166091482,2.71
15.317539430230095,2.72
15.300874148115964,2.73
15.284211029281517,2.74
15.267546177345112,2.75
15.250883374810366,2.7600000000000002
15.23421881536445,2.77
15.217556328058269,2.7800000000000002
15.200892118688534,2.79
15.18422810560264,2.8000000000000003
15.167564300654508,2.81
15.150900719284817,2.82
15.134237384099052,2.83
15.117574329514932,2.84
15.100909690394733,2.85
15.084247392696303,2.86
15.067585367538625,2.87
15.050923677186544,2.88
15.03426234833872,2.89
15.017601357814886,2.9
15.000940583223583,2.91
14.98428178086893,2.92
14.967620986926828,2.93
14.950961886309717,2.94
14.93430055513193,2.95
14.917640707527434,2.96
14.900978455562724,2.97
14.884317549606399,2.98
14.86765603723466,2.99
14.850993884419772,3.0
14.83432917143047,3.0100000000000002
14.81766577016505,3.02
14.801001888346578,3.0300000000000002
14.784337631030068,3.04
14.767671179160182,3.0500000000000003
14.751006412835553,3.06
14.734339575348688,3.0700000000000003
14.717674168570168,3.08
14.701007689276326,3.09
14.684344271982543,3.1
14.667680588212752,3.11
14.651020488350161,3.12
14.634360048552972,3.13
14.617701038371225,3.14
14.601043314713554,3.15
14.584384905983553,3.16
14.567726364767173,3.17
14.551067974251009,3.18
14.53441346813885,3.19
14.517757492768908,3.2
14.501106190566393,3.21
14.484456093454813,3.22
14.467805576603139,3.23
14.451158513453887,3.24
14.434510772483561,3.25
14.417859384082178,3.2600000000000002
14.40120779988958,3.27
14.384552198713177,3.2800000000000002
14.36789465368262,3.29
14.351235488720807,3.3000000000000003
14.334575127828687,3.31
14.317913774058889,3.3200000000000003
14.301252397230401,3.33
14.284593181664755,3.34
14.2679323533372,3.35
14.251273726885477,3.36
14.234615412569879,3.37
14.217955551982195,3.38
14.201298027233271,3.39
14.184641011447926,3.4
14.167984607505957,3.41
14.151327013818815,3.42
14.134672149730886,3.43
14.118016151606124,3.44
14.101362698238752,3.45
14.08470782117716,3.46
14.06805516603603,3.47
14.051400763195627,3.48
14.03474827375982,3.49
14.018093745985725,3.5
14.001438964611577,3.5100000000000002
13.984783825102445,3.52
13.968130144046219,3.5300000000000002
13.951472122256634,3.54
13.934815419168718,3.5500000000000003
13.918158085046441,3.56
13.90149818740995,3.5700000000000003
13.884837746673556,3.58
13.868177186443349,3.59
13.851515937437195,3.6
13.834854022518348,3.61
13.818195442728317,3.62
13.8015346678635,3.63
13.784875667514367,3.64
13.768214755788486,3.65
13.751555862468384,3.66
13.734897194090271,3.67
13.718238875221447,3.68
13.70157912780407,3.69
13.684919657637197,3.7
13.66826216793858,3.71
13.651605531363069,3.72
13.634949302880266,3.73
13.618293009591643,3.74
13.601637591498125,3.75
13.584984934175072,3.7600000000000002
13.568330923923396,3.77
13.551679006747136,3.7800000000000002
13.53502456309021,3.79
13.518369202427206,3.8000000000000003
13.501712847454113,3.81
13.485055503078378,3.8200000000000003
13.468395287904613,3.83
13.4517341387387,3.84
13.435070366980376,3.85
13.418410602624375,3.86
13.401751586650708,3.87
13.385094547586293,3.88
13.368441020996972,3.89
13.3517907924867,3.9
13.335141791379188,3.91
13.318493689566647,3.92
13.301844616555222,3.93
13.28519424063783,3.94
13.26854471918927,3.95
13.251892624431832,3.96
13.23524022616603,3.97
13.218589734527072,3.98
13.20193751476369,3.99
13.185287253351664,4.0
13.16863491886127,4.01
13.151982206612159,4.0200000000000005
13.13533084580848,4.03
13.118678779238929,4.04
13.102023981748966,4.05
13.085370177527635,4.0600000000000005
13.068715388455349,4.07
13.052057657279548,4.08
13.035400766485068,4.09
13.018742792847133,4.1
13.002083737840014,4.11
12.985423604552862,4.12
12.968762533395479,4.13
12.952101692621772,4.14
12.93544523489957,4.15
12.918790909890923,4.16
12.90213643250495,4.17
12.885483055102746,4.18
12.868830880241333,4.19
12.852175847253225,4.2
12.83552206471665,4.21
12.818866094315679,4.22
12.802212065056617,4.23
12.785554486261763,4.24
12.768897538756073,4.25
12.752240661957718,4.26
12.735585696797786,4.2700000000000005
12.718932544390789,4.28
12.702277271047517,4.29
12.685623567711007,4.3
12.668969408860251,4.3100000000000005
12.652312779327294,4.32
12.635657399510114,4.33
12.618999269017877,4.34
12.602342536073827,4.3500000000000005
12.58568335958698,4.36
12.569025449871155,4.37
12.552364900363314,4.38
12.535705471594834,4.39
12.519043576649837,4.4
12.502384122673345,4.41
12.48572735523814,4.42
12.469070937965494,4.43
12.452418255507306,4.44
12.435765233927452,4.45
12.419113446632249,4.46
12.402464630084145,4.47
12.385816727785699,4.48
12.369169568878936,4.49
12.3525228419803,4.5
12.335875238026308,4.51
12.319226668416922,4.5200000000000005
12.302577444366202,4.53
12.285929808084246,4.54
12.269280053106726,4.55
12.25262995410377,4.5600000000000005
12.23598122733682,4.57
12.219329880460457,4.58
12.202677673730316,4.59
12.186026398590325,4.6000000000000005
12.169372150457248,4.61
12.152718677313207,4.62
12.136064026837687,4.63
12.119408172986342,4.64
12.102749200869615,4.65
12.086090934647162,4.66
12.069431492811828,4.67
12.05277090941816,4.68
12.03610922346066,4.69
12.019444829905446,4.7
12.002782113087052,4.71
11.98611949820222,4.72
11.969460886217568,4.73
11.952803828711447,4.74
11.93614596329783,4.75
11.919488946751848,4.76
11.902832659962497,4.7700000000000005
11.886176919986417,4.78
11.869518869905958,4.79
11.852860330804528,4.8
11.836201624768021,4.8100000000000005
11.819544968689339,4.82
11.802890376329282,4.83
11.78623577514512,4.84
11.769580975579668,4.8500000000000005
11.752923907000133,4.86
11.73626825462779,4.87
11.71961199810024,4.88
11.702953189402773,4.89
11.686295566202299,4.9
11.669635247486797,4.91
11.652976003092679,4.92
11.636313995266383,4.93
11.61965112820117,4.94
11.602987417236802,4.95
11.586321259499716,4.96
11.569659278077806,4.97
11.552997620232881,4.98
11.53633758373278,4.99
11.51967868474583,5.0
11.503020670311738,5.01
11.486363428642479,5.0200000000000005
11.469708794633078,5.03
11.45305286243564,5.04
11.436399319698017,5.05
11.41974610104422,5.0600000000000005
11.403093030405337,5.07
11.386439894476732,5.08
11.369786238857072,5.09
11.353132162198357,5.1000000000000005
11.33647762785105,5.11
11.319822529235832,5.12
11.3031686564952,5.13
11.286512093315157,5.14
11.269854666514679,5.15
11.25319822480569,5.16
11.236540821304908,5.17
11.219880528223008,5.18
11.203221155973408,5.19
11.186560810292518,5.2
11.1698995197204,5.21
11.153235421927175,5.22
11.136572667336283,5.23
